ZM 1 reOhms X,ZM 1 reOhms Y
3910000000,65.29072952376183
3920000000,65.34011027550568
3930000000,65.32485153738841
3940000000,65.30954921028537
3950000000,65.29420329951284
3960000000,65.27881381127906
3970000000,65.26338075222731
3980000000,65.18433284020107
3990000000,65.23238395062243
4000000000,65.2168202229463
4010000000,65.20121295499993
4020000000,65.18556215506925
4030000000,65.16986783213734
4040000000,65.15412999604222
4050000000,65.1383486560577
4060000000,65.12252382265521
4070000000,65.0443483156857
4080000000,65.09074371849411
4090000000,65.07478847015152
4100000000,65.05878977313544
4110000000,64.9809840050164
4120000000,65.02666208327524
4130000000,65.01053311639262
4140000000,64.99436075181136
4150000000,64.97814500446883
4160000000,64.96188588810884
4170000000,64.88461503101402
4180000000,64.92923760873559
4190000000,64.91284847621557
4200000000,64.83583652415975
4210000000,64.87994030528644
4220000000,64.86342130009692
4230000000,64.8468590380463
4240000000,64.83025353629866
4250000000,64.81360481351008
4260000000,64.79691288802688
4270000000,64.78017777852091
4280000000,64.76339950428009
4290000000,64.74657808543149
4300000000,64.72971354162314
4310000000,64.71280589361709
4320000000,64.69585516245125
4330000000,64.6199031293813
4340000000,64.66182453638687
4350000000,64.58602705840282
4360000000,64.62762183983872
4370000000,64.6104560219801
4380000000,64.59324725558622
4390000000,64.57599556462247
4400000000,64.55870097340328
4410000000,64.54136350666259
4420000000,64.46609015671949
4430000000,64.50656004756148
4440000000,64.48909410711767
4450000000,64.47158539430635
4460000000,64.45403393628769
4470000000,64.37911955521848
4480000000,64.41880289316379
4490000000,64.34402864112599
4500000000,64.38340120135364
4510000000,64.36563643371673
4520000000,64.34782909085645
4530000000,64.32997920226197
4540000000,64.31208679840272
4550000000,64.29415190975951
4560000000,64.21985313605099
4570000000,64.25815480290457
4580000000,64.18398773070577
4590000000,64.22198813552315
4600000000,64.14795097578866
4610000000,64.1298684328132
4620000000,64.16742077935346
4630000000,64.14914716655825
4640000000,64.07536458402387
4650000000,64.11247340574366
4660000000,64.09407332780461
4670000000,64.02047719954363
4680000000,64.05714695530158
4690000000,64.03862073340034
4700000000,63.96520732646562
4710000000,64.00144240257013
4720000000,63.98279036884072
4730000000,63.96409647366589
4740000000,63.94536075566693
4750000000,63.92658325382882
4760000000,63.85352446035179
4770000000,63.83476295156119
4780000000,63.87000044147221
4790000000,63.85105620249588
4800000000,63.8320703810038
4810000000,63.8130430183065
4820000000,63.79397415649758
4830000000,63.77486383761
4840000000,63.75571210459356
4850000000,63.73651900041899
4860000000,63.66402080640184
4870000000,63.69800885370699
4880000000,63.62561844343511
4890000000,63.60635485887476
4900000000,63.63993445221286
4910000000,63.62049405014534
4920000000,63.60101259046755
4930000000,63.58149011942788
4940000000,63.56192668402619
4950000000,63.54232233127377
4960000000,63.5226771085536
4970000000,63.50299106411256
4980000000,63.4832642464775
4990000000,63.46349670423331
5000000000,63.4436884867442
5010000000,63.42383964355105
5020000000,63.40395022452079
5030000000,63.38402028031165
5040000000,63.36404986161179
5050000000,63.34403901963647
5060000000,63.32398780597027
5070000000,63.30389627242057
5080000000,63.28376447175752
5090000000,63.26359245652222
5100000000,63.24338027980835
5110000000,63.22312799540132
5120000000,63.20283565708227
5130000000,63.18250331930536
5140000000,63.16213103658885
5150000000,63.09106908356754
5160000000,63.07070196531427
5170000000,63.10077507318405
5180000000,63.08024356651125
5190000000,63.00936021072546
5200000000,63.03906161433477
5210000000,63.0184112830393
5220000000,62.99772145885559
5230000000,62.92701247275008
5240000000,62.95622356457334
5250000000,62.88560022540715
5260000000,62.91456840115157
5270000000,62.84402970882341
5280000000,62.87275644484959
5290000000,62.80230141721768
5300000000,62.83078817776647
5310000000,62.80974557982761
5320000000,62.78866408793768
5330000000,62.7675437635571
5340000000,62.74638466918147
5350000000,62.72518686759727
5360000000,62.70395042156663
5370000000,62.68267539486967
5380000000,62.66136185087502
5390000000,62.64000985387393
5400000000,62.56999821914059
5410000000,62.59719075936206
5420000000,62.57572379173705
5430000000,62.50582840051708
5440000000,62.53267534382896
5450000000,62.4628563891094
5460000000,62.44131294768955
5470000000,62.46781738412292
5480000000,62.44612225513704
5490000000,62.42438933403716
5500000000,62.4026186887785
5510000000,62.38081038792992
5520000000,62.35896450019025
5530000000,62.33708109464803
5540000000,62.31516024050295
5550000000,62.29320200788692
5560000000,62.27120646643387
5570000000,62.24917368705019
5580000000,62.22710374025588
5590000000,62.20499669713263
5600000000,62.18285262924857
5610000000,62.16067160830563
5620000000,62.13845370668477
5630000000,62.11619899630123
5640000000,62.09390755043789
5650000000,62.07157944197908
5660000000,61.95586448250147
5670000000,62.02681353146081
5680000000,62.00437587717871
5690000000,61.98190185603399
5700000000,61.95939154269758
5710000000,61.93684501244012
5720000000,61.91426234028364
5730000000,61.89164360214292
5740000000,61.86898887392607
5750000000,61.8462982320647
5760000000,61.82357175316806
5770000000,61.8008095139443
5780000000,61.77801159191264
5790000000,61.75517806449635
5800000000,61.73230900954704
5810000000,61.70940450526907
5820000000,61.68646463019072
5830000000,61.66348946299356
5840000000,61.64047908292137
5850000000,61.61743356910169
5860000000,61.59435300137233
5870000000,61.57123745960417
5880000000,61.54808702417215
5890000000,61.5249017755503
5900000000,61.50168179465236
5910000000,61.4784271623645
5920000000,61.36530209208063
5930000000,61.43181427051432
5940000000,61.408456174424
5950000000,61.38506375461547
5960000000,61.36163709349266
