ZM 1 imOhms X,ZM 1 imOhms Y
10070000000,-77.61944318265077
10080000000,-77.58278672602786
10090000000,-77.54618473085972
10100000000,-77.50963695875066
10110000000,-77.4492253409872
10120000000,-77.43670313825621
10130000000,-77.40031661994567
10140000000,-77.36398338507833
10150000000,-77.32770320184881
10160000000,-77.29147583962511
10170000000,-77.23151198205177
10180000000,-77.21917866193492
10190000000,-77.18310839131746
10200000000,-77.14709003130086
10210000000,-77.11112335749355
10220000000,-77.07520814630688
10230000000,-77.03934417586431
10240000000,-77.00353122479937
10250000000,-76.94414760710714
10260000000,-76.93205750267883
10270000000,-76.89639629553618
10280000000,-76.86078523535049
10290000000,-76.82522410698731
10300000000,-76.76619373353925
10310000000,-76.75425078988906
10320000000,-76.69535974266462
10330000000,-76.68347464518993
10340000000,-76.64815998636576
10350000000,-76.61289399134053
10360000000,-76.57767645311806
10370000000,-76.54250716501016
10380000000,-76.48402749419265
10390000000,-76.44897386672839
10400000000,-76.4372867559228
10410000000,-76.40230842774625
10420000000,-76.36737733475668
10430000000,-76.30923308843272
10440000000,-76.29765605570486
10450000000,-76.26286547331573
10460000000,-76.20491933821094
10470000000,-76.1934234392179
10480000000,-76.15877159745558
10490000000,-76.12416561403886
10500000000,-76.06648003931117
10510000000,-76.05509045372935
10520000000,-76.02062089480071
10530000000,-75.98619643022427
10540000000,-75.92876739596696
10550000000,-75.91748203205164
10560000000,-75.88319172438635
10570000000,-75.84894576348174
10580000000,-75.791769336681
10590000000,-75.7805861448187
10600000000,-75.74647212115885
10610000000,-75.71240171202747
10620000000,-75.67837473717088
10630000000,-75.64439101668684
10640000000,-75.61045037203861
10650000000,-75.55370679904161
10660000000,-75.54269760042851
10670000000,-75.50888512074309
10680000000,-75.47511501177007
10690000000,-75.41861366321871
10700000000,-75.40770121102935
10710000000,-75.35131961083466
10720000000,-75.34045481731123
10730000000,-75.28419206979278
10740000000,-75.27337446512654
10750000000,-75.23989613184719
10760000000,-75.20645880310262
10770000000,-75.17306231256035
10780000000,-75.13970649434536
10790000000,-75.10639118342365
10800000000,-75.05053750367239
10810000000,-75.03988142888099
10820000000,-75.00668665983115
10830000000,-74.97353174746108
10840000000,-74.94041653126681
10850000000,-74.90734085119497
10860000000,-74.85182946950813
10870000000,-74.84130746637699
10880000000,-74.80834944640105
10890000000,-74.75300641310751
10900000000,-74.72014300807855
10910000000,-74.7097082029146
10920000000,-74.65453169156689
10930000000,-74.6441398435027
10940000000,-74.61141294598033
10950000000,-74.57872403434641
10960000000,-74.546072958303
10970000000,-74.5134595679431
10980000000,-74.48088371454236
10990000000,-74.44834524979653
11000000000,-74.4158440265023
11010000000,-74.38337989829041
11020000000,-74.35095271920497
11030000000,-74.31856234439104
11040000000,-74.2862086295319
11050000000,-74.25389143138815
11060000000,-74.22161060736353
11070000000,-74.18936601555561
11080000000,-74.15715751481291
11090000000,-74.12498496480222
11100000000,-74.09284822591354
11110000000,-74.06074715945422
11120000000,-74.028681627067
11130000000,-73.99665149171192
11140000000,-73.96465661656605
11150000000,-73.93269686587594
11160000000,-73.90077210436947
11170000000,-73.86888219782324
11180000000,-73.83702701250111
11190000000,-73.80520641527868
11200000000,-73.77342027401397
11210000000,-73.74166845704752
11220000000,-73.70995083377736
11230000000,-73.67826727400292
11240000000,-73.64661764819678
11250000000,-73.61500182767132
11260000000,-73.58341968450294
11270000000,-73.55187109122897
11280000000,-73.52035592126738
11290000000,-73.488874048683
11300000000,-73.45742534799695
11310000000,-73.42600969480486
11320000000,-73.35114774542303
11330000000,-73.36327703554714
11340000000,-73.33195978378907
11350000000,-73.30067508757469
11360000000,-73.26942282573876
11370000000,-73.23820287767759
11380000000,-73.20701512349963
11390000000,-73.17585944387733
11400000000,-73.14473571999113
11410000000,-73.11364383383804
11420000000,-73.08258366812575
11430000000,-73.05155510602224
11440000000,-73.02055803144376
11450000000,-72.98959232890796
11460000000,-72.95865788348799
11470000000,-72.92775458102813
11480000000,-72.8968823077501
11490000000,-72.86604095077791
11500000000,-72.83523039775389
11510000000,-72.80445053675123
11520000000,-72.77370125659581
11530000000,-72.74298244684751
11540000000,-72.71229399740932
11550000000,-72.68163579896803
11560000000,-72.65100774277677
11570000000,-72.62040972045779
11580000000,-72.58984162461761
11590000000,-72.55930334810503
11600000000,-72.52879478461413
11610000000,-72.4983158281091
11620000000,-72.46786637346524
11630000000,-72.4374463158717
11640000000,-72.40705555125696
11650000000,-72.37669397600067
11660000000,-72.34636148703795
11670000000,-72.31605798215287
11680000000,-72.2857833591552
11690000000,-72.25553751693862
11700000000,-72.22532035471315
11710000000,-72.19513177203822
11720000000,-72.16497166944612
11730000000,-72.13483994768792
11740000000,-72.10473650816381
11750000000,-72.07466125282235
11760000000,-72.04461408430943
11770000000,-72.01459490530667
11780000000,-71.98460361962877
11790000000,-71.95464013113605
11800000000,-71.92470434454921
11810000000,-71.89479616488134
11820000000,-71.86491549790708
11830000000,-71.83506224951596
11840000000,-71.76324698355643
11850000000,-71.77543763640836
11860000000,-71.74566608630805
11870000000,-71.71592158465891
11880000000,-71.68620404005354
11890000000,-71.65651336175124
11900000000,-71.62684945941325
11910000000,-71.59721224329458
11920000000,-71.56760162381698
11930000000,-71.53801751240937
11940000000,-71.50845982064683
11950000000,-71.47892846057017
11960000000,-71.44942334481824
11970000000,-71.41994438651776
11980000000,-71.39049149917599
11990000000,-71.36106459696889
12000000000,-71.33166359409644
12010000000,-71.26075213935292
12020000000,-71.27293894763869
12030000000,-71.24361513538166
12040000000,-71.21431688522448
12050000000,-71.14361235859721
12060000000,-71.15579673965814
12070000000,-71.12657467913522
12080000000,-71.09737785097775
12090000000,-71.06820617383359
12100000000,-71.03905956669672
12110000000,-71.00993794924432
12120000000,-70.98084124143401
12130000000,-70.951769363542
12140000000,-70.92272223650333
12150000000,-70.89369978173549
12160000000,-70.86470192085046
12170000000,-70.83572857596033
12180000000,-70.80677966979002
12190000000,-70.77785512536596
12200000000,-70.74895486598899
12210000000,-70.72007881557624
12220000000,-70.69122689845487
12230000000,-70.66239903936497
12240000000,-70.63359516327056
12250000000,-70.60481519586304
12260000000,-70.57605906291859
12270000000,-70.54732669102805
12280000000,-70.51861800667982
12290000000,-70.48993293726834
12300000000,-70.46127141008461
12310000000,-70.43263335344949
12320000000,-70.40401869540779
12330000000,-70.37542736476988
12340000000,-70.34685929082401
12350000000,-70.31831440312291
12360000000,-70.24914643792052
12370000000,-70.26129390629195
12380000000,-70.23281815814569
12390000000,-70.16379302185399
12400000000,-70.17593531809747
12410000000,-70.14752808938579
12420000000,-70.11914356460464
12430000000,-70.09078167597872
12440000000,-70.06244235687802
12450000000,-69.99370000113868
12460000000,-70.0058311603529
12470000000,-69.97755915072436
12480000000,-69.94930944611478
12490000000,-69.92108198120143
12500000000,-69.89287669133505
12510000000,-69.86469351189649
12520000000,-69.83653237872052
12530000000,-69.8083932283229
12540000000,-69.78027599694285
12550000000,-69.75218062181334
12560000000,-69.7241070401389
12570000000,-69.65591918627514
12580000000,-69.66802500810402
12590000000,-69.64001643414028
12600000000,-69.61202940632054
12610000000,-69.5840638636337
12620000000,-69.55611974548513
12630000000,-69.52819699151776
12640000000,-69.50029554191384
12650000000,-69.47241533686002
12660000000,-69.44455631710046
12670000000,-69.41671842377239
12680000000,-69.38890159813388
12690000000,-69.36110578191685
12700000000,-69.3333309171047
12710000000,-69.30557694608824
12720000000,-69.27784381147903
12730000000,-69.21037378822237
12740000000,-69.22243982365302
12750000000,-69.19476885723729
12760000000,-69.1671185012105
12770000000,-69.13948869943975
12780000000,-69.11187939676682
12790000000,-69.08429053779676
12800000000,-69.05672206779475
12810000000,-69.02917393226514
12820000000,-69.00164607697448
12830000000,-68.97413844793658
12840000000,-68.94665099164547
12850000000,-68.91918365452383
12860000000,-68.89173638379303
12870000000,-68.86430912663091
12880000000,-68.83690183048851
12890000000,-68.80951444339341
12900000000,-68.78214691336304
12910000000,-68.7547991888321
12920000000,-68.72747121862383
12930000000,-68.70016295167392
12940000000,-68.67287433724783
12950000000,-68.64560532492544
12960000000,-68.61835586460435
12970000000,-68.5911259063821
12980000000,-68.56391540070483
12990000000,-68.53672429822191
13000000000,-68.50955254997957
13010000000,-68.48240010713864
13020000000,-68.4552669211716
13030000000,-68.42815294391168
13040000000,-68.40105812753555
13050000000,-68.37398242409198
13060000000,-68.34692578639697
13070000000,-68.31988816724879
13080000000,-68.29286951963256
13090000000,-68.26586979723592
13100000000,-68.23888895336222
13110000000,-68.21192694212715
13120000000,-68.14611585575088
13130000000,-68.15805923398875
13140000000,-68.13115344636421
13150000000,-68.10426630939426
13160000000,-68.07739777824875
13170000000,-68.05054780840952
13180000000,-67.98498177352738
13190000000,-67.95819092136315
13200000000,-67.97010882487686
13210000000,-67.94333265953557
13220000000,-67.9165748362643
13230000000,-67.88983531204656
13240000000,-67.86311404404071
13250000000,-67.83641098958704
13260000000,-67.80972610621593
13270000000,-67.78305935200765
13280000000,-67.75641068484882
13290000000,-67.72978006309408
13300000000,-67.70316744538695
13310000000,-67.67657279054619
13320000000,-67.6499960574135
13330000000,-67.62343720547231
13340000000,-67.59689619393288
13350000000,-67.57037298282484
13360000000,-67.54386753176146
13370000000,-67.51737980113613
13380000000,-67.49090975117579
13390000000,-67.42618256908334
13400000000,-67.43802253617183
13410000000,-67.41160529294874
13420000000,-67.3852055741697
13430000000,-67.35882334131381
13440000000,-67.33245855613708
13450000000,-67.30611118049133
13460000000,-67.24165751150754
13470000000,-67.21536634494181
13480000000,-67.22717313290167
13490000000,-67.20089501876538
13500000000,-67.17463412676699
13510000000,-67.14839042018467
13520000000,-67.12216386245059
13530000000,-67.09595441706459
13540000000,-67.06976204778094
13550000000,-67.04358671870092
13560000000,-67.01742839398101
13570000000,-66.99128703798939
13580000000,-66.96516261520642
13590000000,-66.93905509063514
13600000000,-66.91296442910509
13610000000,-66.88689059582133
13620000000,-66.86083355625506
13630000000,-66.79703245595819
13640000000,-66.80876972028149
13650000000,-66.7827628557566
13660000000,-66.75677264832096
13670000000,-66.73079906426868
13680000000,-66.70484207015619
13690000000,-66.64126755326072
13700000000,-66.65297771852006
13710000000,-66.58947831620249
13720000000,-66.60117932964876
13730000000,-66.57530478935855
13740000000,-66.54944664210056
13750000000,-66.52360485556386
13760000000,-66.49777939776577
13770000000,-66.47197023687779
13780000000,-66.44617734124337
13790000000,-66.42040067935764
13800000000,-66.39464022005319
13810000000,-66.36889593196007
13820000000,-66.34316778435739
13830000000,-66.31745574641317
13840000000,-66.29175978741964
13850000000,-66.26607987696933
13860000000,-66.24041598489192
13870000000,-66.21476808107978
13880000000,-66.18913613547764
13890000000,-66.16352011839103
13900000000,-66.13792000024816
13910000000,-66.11233575161816
13920000000,-66.08676734323102
13930000000,-66.06121474597903
13940000000,-65.99856512522584
13950000000,-66.01015686915332
13960000000,-65.98465153215652
13970000000,-65.95916189157103
13980000000,-65.93368791895109
13990000000,-65.90822958630632
14000000000,-65.84579763415405
14010000000,-65.85735972869486
14020000000,-65.83194814832596
14030000000,-65.80655209676145
14040000000,-65.7811715467632
14050000000,-65.71891979284624
14060000000,-65.73045684241833
14070000000,-65.7051226340928
14080000000,-65.67980381932772
14090000000,-65.65450037149336
14100000000,-65.62921226404744
14110000000,-65.60393947070138
14120000000,-65.57868196530244
14130000000,-65.55343972181963
14140000000,-65.52821271434193
14150000000,-65.46631822562536
14160000000,-65.47780430459014
14170000000,-65.45262285125487
14180000000,-65.42745653182173
14190000000,-65.40230532105792
14200000000,-65.37716919409033
14210000000,-65.35204812581668
14220000000,-65.2904013340472
14230000000,-65.30185106673892
14240000000,-65.2767750267427
14250000000,-65.25171394737482
14260000000,-65.22666780432664
14270000000,-65.20163657349578
14280000000,-65.17662023098153
14290000000,-65.15161875302653
14300000000,-65.12663211571325
14310000000,-65.10166029577442
14320000000,-65.07670326948312
14330000000,-65.05176101389875
14340000000,-65.0268335055064
14350000000,-65.00192072148886
14360000000,-64.94076373580774
14370000000,-64.95213923479965
14380000000,-64.89105163720912
14390000000,-64.90241637197819
14400000000,-64.84139802093543
14410000000,-64.85275195313284
14420000000,-64.82794160455693
14430000000,-64.80314580047806
14440000000,-64.77836451889165
14450000000,-64.75359773813106
14460000000,-64.72884543641167
14470000000,-64.70410759206642
14480000000,-64.67938418389888
14490000000,-64.65467519033216
14500000000,-64.62998059026013
14510000000,-64.60530036256667
14520000000,-64.58063448625761
14530000000,-64.55598294049317
14540000000,-64.53134570454409
14550000000,-64.50672275764737
14560000000,-64.48211407943099
14570000000,-64.4575196493567
14580000000,-64.39711838209699
14590000000,-64.37257214987829
14600000000,-64.3838216457137
14610000000,-64.35928400641832
14620000000,-64.33476051483349
14630000000,-64.31025115123035
14640000000,-64.28575589596061
14650000000,-64.26127472955031
14660000000,-64.20114434031349
14670000000,-64.17671096314076
14680000000,-64.18791556902384
14690000000,-64.16349056428325
14700000000,-64.13907955224489
14710000000,-64.1146825138685
14720000000,-64.05475398895918
14730000000,-64.06593028309085
14740000000,-64.04157505335138
14750000000,-64.01723372269953
14760000000,-63.9929062726258
14770000000,-63.96859268482567
14780000000,-63.94429294117797
14790000000,-63.88459856989729
14800000000,-63.89573491372126
14810000000,-63.87147659396945
14820000000,-63.84723204649174
14830000000,-63.82300125336918
14840000000,-63.79878419706263
14850000000,-63.77458086008589
14860000000,-63.71511923004242
14870000000,-63.72621527423078
14880000000,-63.70205299068649
14890000000,-63.67790435716674
14900000000,-63.65376935660608
14910000000,-63.59447313142128
14920000000,-63.60554018647866
14930000000,-63.54630993178004
14940000000,-63.52224867316957
14950000000,-63.53329825648063
14960000000,-63.50924469993971
14970000000,-63.48520465924194
14980000000,-63.46117811806935
14990000000,-63.43716506016834
15000000000,-63.41316546925262
15010000000,-63.38917932927342
15020000000,-63.36520662418749
15030000000,-63.34124733805562
15040000000,-63.31730145507095
15050000000,-63.29336895934374
15060000000,-63.2694498353171
15070000000,-63.24554406723551
15080000000,-63.18680522037936
15090000000,-63.19777253718829
15100000000,-63.17390674434531
15110000000,-63.11526548677674
15120000000,-63.12621502668867
15130000000,-63.06763870421194
15140000000,-63.04384517966712
15150000000,-63.05477689318906
15160000000,-63.03099064018392
15170000000,-62.97254389349769
15180000000,-62.98345773254718
15190000000,-62.95971104851955
15200000000,-62.93597752470177
15210000000,-62.91225714692798
15220000000,-62.88854990039177
15230000000,-62.86485577095316
15240000000,-62.8411747443733
15250000000,-62.81750680628488
15260000000,-62.75935020014366
15270000000,-62.77021013926937
15280000000,-62.74658138231712
15290000000,-62.72296565774778
15300000000,-62.66493739388236
15310000000,-62.67577325063542
15320000000,-62.65219654051379
15330000000,-62.62863280793481
15340000000,-62.60508203916147
15350000000,-62.58154422076729
15360000000,-62.55801933931559
15370000000,-62.53450738142597
15380000000,-62.47673471052904
15390000000,-62.48752218327762
15400000000,-62.46404891657318
15410000000,-62.4405885206836
15420000000,-62.41714098255895
15430000000,-62.39370628911012
15440000000,-62.37028442766819
15450000000,-62.31273423773277
15460000000,-62.32347914902223
15470000000,-62.30009570638783
15480000000,-62.27672504473559
15490000000,-62.25336715132358
15500000000,-62.23002201380877
15510000000,-62.20668961967725
15520000000,-62.14936085746382
15530000000,-62.16006301184748
15540000000,-62.13676877361743
15550000000,-62.11348722953268
15560000000,-62.09021836746638
15570000000,-62.06696217531453
15580000000,-62.04371864097404
15590000000,-62.02048775254805
15600000000,-61.96341079796711
15610000000,-61.97406386582293
15620000000,-61.95087084384026
15630000000,-61.92769042041459
15640000000,-61.87073888075443
15650000000,-61.8813673227078
15660000000,-61.85822462518965
15670000000,-61.80136693686774
15680000000,-61.81197687523257
15690000000,-61.78887179994877
15700000000,-61.76577924262163
15710000000,-61.74269919203851
15720000000,-61.71963163679799
15730000000,-61.69657656592337
15740000000,-61.67353396809538
15750000000,-61.65050383228745
15760000000,-61.62748614755223
15770000000,-61.60448090284753
15780000000,-61.5814880872633
15790000000,-61.55850768989628
15800000000,-61.53553969997263
15810000000,-61.47911766689506
15820000000,-61.4896408994091
15830000000,-61.4667100673793
15840000000,-61.44379160001822
15850000000,-61.4208854867418
15860000000,-61.36461814376437
15870000000,-61.37511028042965
15880000000,-61.35224116654771
15890000000,-61.3293843649157
15900000000,-61.27324044174005
15910000000,-61.28370765740517
15920000000,-61.22762533464498
15930000000,-61.23808007597061
15940000000,-61.18205928129731
15950000000,-61.19250153914508
15960000000,-61.16973063742012
15970000000,-61.1469719666261
15980000000,-61.12422551698474
15990000000,-61.06835822956398
16000000000,-61.07876924137376
16010000000,-61.056059395784
16020000000,-61.03336173194675
16030000000,-61.01067624003732
16040000000,-60.98800291053475
16050000000,-60.96534173372987
16060000000,-60.94269269997776
16070000000,-60.92005579975201
16080000000,-60.89743102358713
16090000000,-60.87481836198694
16100000000,-60.81928724568747
16110000000,-60.79671714678966
16120000000,-60.80705297048927
16130000000,-60.7844886732742
16140000000,-60.76193644384882
16150000000,-60.70655744568494
16160000000,-60.71686815174674
16170000000,-60.69435207069398
16180000000,-60.67184802079721
16190000000,-60.61659041431996
16200000000,-60.62687597847083
16210000000,-60.60440796795529
16220000000,-60.58195195262454
16230000000,-60.5595079235706
16240000000,-60.53707587187629
16250000000,-60.51465578875652
16260000000,-60.49224766541399
16270000000,-60.46985149310095
16280000000,-60.41486605013361
16290000000,-60.42509496658942
16300000000,-60.37016982514915
16310000000,-60.38038613992489
16320000000,-60.35804959260111
16330000000,-60.33572494448786
16340000000,-60.31341218704357
16350000000,-60.29111131195801
16360000000,-60.26882231068335
16370000000,-60.24654517478144
16380000000,-60.22427989599978
16390000000,-60.16962531874444
16400000000,-60.17978487634923
16410000000,-60.157555118936
16420000000,-60.13533718546861
16430000000,-60.11313106772759
16440000000,-60.05862625142318
16450000000,-60.06875424696948
16460000000,-60.04658352767657
16470000000,-60.02442459174072
16480000000,-60.00227743098976
16490000000,-59.98014203754594
16500000000,-59.95801840344586
16510000000,-59.90372260118879
16520000000,-59.9138063813904
16530000000,-59.85957015948911
16540000000,-59.8696413017425
16550000000,-59.84757634566324
16560000000,-59.82552310174045
16570000000,-59.80348156223704
16580000000,-59.78145171935554
16590000000,-59.75943356545944
16600000000,-59.73742709288628
16610000000,-59.71543229393122
16620000000,-59.69344916111176
16630000000,-59.67147768675669
16640000000,-59.64951786331817
16650000000,-59.62756968334456
16660000000,-59.60563313925451
16670000000,-59.58370822358536
16680000000,-59.52991693569547
16690000000,-59.53989324800772
16700000000,-59.51800317323725
16710000000,-59.49612469736068
16720000000,-59.4742578130023
16730000000,-59.4206140962769
16740000000,-59.43055878978206
16750000000,-59.40872663635478
16760000000,-59.38690604547187
16770000000,-59.36509700986273
16780000000,-59.34329952242301
16790000000,-59.32151357593823
16800000000,-59.26807584894566
16810000000,-59.27797627753656
16820000000,-59.25622491138828
16830000000,-59.23448505791293
16840000000,-59.21275671011372
16850000000,-59.1910398609571
16860000000,-59.16933450346931
16870000000,-59.14764063065625
16880000000,-59.12595823565139
16890000000,-59.10428731158227
16900000000,-59.08262785154245
16910000000,-59.06097984863963
16920000000,-59.03934329615935
16930000000,-59.01771818712474
16940000000,-58.96469034029261
16950000000,-58.97450227264912
16960000000,-58.95291145363788
16970000000,-58.93133205122625
16980000000,-58.87842080673219
16990000000,-58.88820746914197
17000000000,-58.8666622762148
17010000000,-58.84512847314856
17020000000,-58.82360605342465
17030000000,-58.80209501039222
17040000000,-58.78059533743087
17050000000,-58.72788761347086
17060000000,-58.73763007585586
17070000000,-58.71616447417279
17080000000,-58.69471021652097
17090000000,-58.67326729649508
17100000000,-58.62070453210112
17110000000,-58.63041544360321
17120000000,-58.6090064978488
17130000000,-58.58760886404607
17140000000,-58.535161821941
17150000000,-58.54484750703661
17160000000,-58.52348377103888
17170000000,-58.5021313217087
17180000000,-58.44979978513472
17190000000,-58.45946025780955
17200000000,-58.43814163071892
17210000000,-58.41683426525401
17220000000,-58.36461801885022
17230000000,-58.37425329424767
17240000000,-58.35297967639662
17250000000,-58.3008497569456
17260000000,-58.31046614505644
17270000000,-58.28922621935434
17280000000,-58.26799751212314
17290000000,-58.24678001728221
17300000000,-58.19479370948893
17310000000,-58.20437864057622
17320000000,-58.15244968453585
17330000000,-58.13129444661417
17340000000,-58.14086051731427
17350000000,-58.11971017000573
17360000000,-58.09857099298065
17370000000,-58.04678518523333
17380000000,-58.05632612585876
17390000000,-58.00459748533864
17400000000,-57.98352034728404
17410000000,-57.99304245377718
17420000000,-57.97197017377142
17430000000,-57.95090902271755
17440000000,-57.92985899468007
17450000000,-57.90882008395687
17460000000,-57.85729111619179
17470000000,-57.86677559084631
17480000000,-57.84576999693564
17490000000,-57.79432640776317
17500000000,-57.77336034150031
17510000000,-57.7828197566466
17520000000,-57.76185850449237
17530000000,-57.74090832357592
17540000000,-57.71996920800439
17550000000,-57.69904115218085
17560000000,-57.67812415043768
17570000000,-57.65721819712678
17580000000,-57.63632328659637
17590000000,-57.61543941325764
17600000000,-57.59456657138799
17610000000,-57.57370475543555
17620000000,-57.5226297948943
17630000000,-57.53201417897934
17640000000,-57.5111854073384
17650000000,-57.49036763933009
17660000000,-57.46956086938069
17670000000,-57.44876509209173
17680000000,-57.39785953560633
17690000000,-57.40720649308189
17700000000,-57.38644366040248
17710000000,-57.36569179837657
17720000000,-57.34495090147909
17730000000,-57.32422096419676
17740000000,-57.30350198120947
17750000000,-57.25279348254643
17760000000,-57.26209685618658
17770000000,-57.24141070329863
17780000000,-57.19078646755216
17790000000,-57.17013930955982
17800000000,-57.17941781870687
17810000000,-57.15877536397544
17820000000,-57.10826330151997
17830000000,-57.08765976960434
17840000000,-57.09691344499082
17850000000,-57.07631460268271
17860000000,-57.05572665023055
17870000000,-57.03514958227127
17880000000,-56.98480540114564
17890000000,-56.99402807877342
17900000000,-56.97348363272445
17910000000,-56.92322322240717
17920000000,-56.93242732564857
17930000000,-56.91191545420069
17940000000,-56.89141443043523
17950000000,-56.87092424922272
17960000000,-56.82080320578813
17970000000,-56.82997639348157
17980000000,-56.80951870860138
17990000000,-56.78907184546736
18000000000,-56.76863579892159
18010000000,-56.74821056375134
18020000000,-56.72779613492037
18030000000,-56.70739250713217
18040000000,-56.6869996754283
18050000000,-56.63712870426192
18060000000,-56.64624637940674
18070000000,-56.62588590491075
18080000000,-56.60553620597849
18090000000,-56.58519727750351
18100000000,-56.56486911440609
18110000000,-56.54455171164744
18120000000,-56.52424506412008
18130000000,-56.50394916678415
18140000000,-56.48366401459693
18150000000,-56.46338960251499
18160000000,-56.44312592551556
18170000000,-56.39358681423483
18180000000,-56.40263075667816
18190000000,-56.35314678144232
18200000000,-56.36217846793807
18210000000,-56.34196839114058
18220000000,-56.32176901934276
18230000000,-56.30158034764526
18240000000,-56.25223399591338
18250000000,-56.23208350686423
18260000000,-56.21194369564947
18270000000,-56.22093256229231
18280000000,-56.20079731657568
18290000000,-56.1806727411977
18300000000,-56.13149112938373
18310000000,-56.14045558185141
18320000000,-56.09132878451176
18330000000,-56.10028104487549
18340000000,-56.08020974751745
18350000000,-56.03116507938902
18360000000,-56.04009907070435
18370000000,-55.99110909358448
18380000000,-55.97109703136162
18390000000,-55.95109558305206
18400000000,-55.93110474383275
18410000000,-55.94000833820326
18420000000,-55.9200220315881
18430000000,-55.90004632695217
18440000000,-55.85124738050635
18450000000,-55.8313095138456
18460000000,-55.84018277662479
18470000000,-55.82024943156812
18480000000,-55.80032666443871
18490000000,-55.78041447028299
18500000000,-55.7605128444036
18510000000,-55.74062178197094
18520000000,-55.72074127816419
18530000000,-55.70087132825332
18540000000,-55.68101192742498
18550000000,-55.63251195365283
18560000000,-55.61269020270859
18570000000,-55.62149697167176
18580000000,-55.60167971953302
18590000000,-55.55328809433298
18600000000,-55.56207678618349
18610000000,-55.54229109550796
18620000000,-55.52251591587671
18630000000,-55.50275124254895
18640000000,-55.48299707076908
18650000000,-55.46325339586598
18660000000,-55.44352021299733
18670000000,-55.42379751756704
18680000000,-55.37564895846957
18690000000,-55.3559636917139
18700000000,-55.36469230862215
18710000000,-55.34501151568109
18720000000,-55.32534118666905
18730000000,-55.30568131687967
18740000000,-55.28603190156446
18750000000,-55.26639293605328
18760000000,-55.24676441576203
18770000000,-55.19885792880189
18780000000,-55.17926668455671
18790000000,-55.18794147897014
18800000000,-55.1401154619999
18810000000,-55.1487783279991
18820000000,-55.12921238059684
18830000000,-55.10965684576801
18840000000,-55.0901117187321
18850000000,-55.07057699499308
18860000000,-55.05105266986933
18870000000,-55.0315387386803
18880000000,-55.01203519684829
18890000000,-54.99254203971725
18900000000,-54.97305926269477
18910000000,-54.95358686113839
18920000000,-54.93412483044812
18930000000,-54.88664624119831
18940000000,-54.89523186308908
18950000000,-54.84780654032668
18960000000,-54.85638032382427
18970000000,-54.83697007821647
18980000000,-54.81757017585069
18990000000,-54.79818061207431
19000000000,-54.77880138236399
19010000000,-54.75943248204695
19020000000,-54.74007390664578
19030000000,-54.72072565150039
19040000000,-54.67353942076085
19050000000,-54.65422798575074
19060000000,-54.66274276197667
19070000000,-54.64343574218267
19080000000,-54.59635545553139
19090000000,-54.60485259026287
19100000000,-54.58557644900311
19110000000,-54.53857549159854
19120000000,-54.54705501310669
19130000000,-54.527809709313
19140000000,-54.50857467564296
19150000000,-54.48934990741369
19160000000,-54.47013540019935
19170000000,-54.45093114936169
19180000000,-54.43173715041611
19190000000,-54.4125533988359
19200000000,-54.39337989001768
19210000000,-54.37421661938777
19220000000,-54.35506358257193
19230000000,-54.3083788369829
19240000000,-54.31678819189959
19250000000,-54.29766582905096
19260000000,-54.27855368176002
19270000000,-54.25945174561535
19280000000,-54.24036001605346
19290000000,-54.22127848845054
19300000000,-54.20220715842906
19310000000,-54.18314602144931
19320000000,-54.16409507289926
19330000000,-54.1450543083637
19340000000,-54.12602372330932
19350000000,-54.10700331328342
19360000000,-54.08799307364397
19370000000,-54.06899300004533
19380000000,-54.05000308783035
19390000000,-54.03102333259753
19400000000,-54.01205372982729
19410000000,-53.99309427500157
19420000000,-53.97414496362538
19430000000,-53.95520579127629
19440000000,-53.909070156466
19450000000,-53.89016713125311
19460000000,-53.89844906299233
19470000000,-53.85239142936133
19480000000,-53.86066185666758
19490000000,-53.81465616209776
19500000000,-53.79580368027224
19510000000,-53.77696129363972
19520000000,-53.75812899779954
19530000000,-53.73930678814475
19540000000,-53.74754278292638
19550000000,-53.72872492809913
19560000000,-53.68290063188608
19570000000,-53.69111945599759
19580000000,-53.67233182970315
19590000000,-53.65355427069856
19600000000,-53.63478677448092
19610000000,-53.61602933653113
19620000000,-53.59728195243273
19630000000,-53.57854461764612
19640000000,-53.55981732776671
19650000000,-53.54110007831989
19660000000,-53.52239286485757
19670000000,-53.50369568286653
19680000000,-53.48500852789842
19690000000,-53.46633139551699
19700000000,-53.44766428118072
19710000000,-53.42900718052314
19720000000,-53.41036008900417
19730000000,-53.39172300222967
19740000000,-53.37309591570426
19750000000,-53.35447882500593
19760000000,-53.33587172561342
19770000000,-53.31727461311733
19780000000,-53.29868748303814
19790000000,-53.2801103308957
19800000000,-53.2615431522915
19810000000,-53.24298594278374
19820000000,-53.22443869787335
19830000000,-53.20590141305586
19840000000,-53.18737408397205
19850000000,-53.1688567061167
19860000000,-53.15034927508526
19870000000,-53.13185178640099
19880000000,-53.11336423558053
19890000000,-53.09488661818984
19900000000,-53.07641892982124
19910000000,-53.03149253583963
19920000000,-53.03951332222292
19930000000,-53.02107539413675
19940000000,-52.97622525634868
19950000000,-52.98422926704305
19960000000,-52.9658210591537
19970000000,-52.94742274917024
19980000000,-52.92903433253966
19990000000,-52.91065580486888
20000000000,-52.89228716170516
